decoded_dat/c/dei/a/cla.dat	frame	0	0		666c79696e67
decoded_dat/c/dei/a/cla.dat	field	0	-1	pic	30
decoded_dat/c/dei/a/cla.dat	field	0	-1	state	33303030
decoded_dat/c/dei/a/cla.dat	field	0	-1	wait	31
decoded_dat/c/dei/a/cla.dat	field	0	-1	next	31
decoded_dat/c/dei/a/cla.dat	field	0	-1	centerx	3433
decoded_dat/c/dei/a/cla.dat	field	0	-1	centery	3339
decoded_dat/c/dei/a/cla.dat	field	0	-1	hit_a	37
decoded_dat/c/dei/a/cla.dat	field	0	-1	hit_Fa	3132
decoded_dat/c/dei/a/cla.dat	block	0	0	itr	
decoded_dat/c/dei/a/cla.dat	field	0	0	kind	30
decoded_dat/c/dei/a/cla.dat	field	0	0	x	3236
decoded_dat/c/dei/a/cla.dat	field	0	0	y	3233
decoded_dat/c/dei/a/cla.dat	field	0	0	w	3332
decoded_dat/c/dei/a/cla.dat	field	0	0	h	3233
decoded_dat/c/dei/a/cla.dat	field	0	0	dvx	34
decoded_dat/c/dei/a/cla.dat	field	0	0	fall	3230
decoded_dat/c/dei/a/cla.dat	field	0	0	vrest	3135
decoded_dat/c/dei/a/cla.dat	field	0	0	bdefend	3136
decoded_dat/c/dei/a/cla.dat	field	0	0	injury	3230
decoded_dat/c/dei/a/cla.dat	block	0	1	bdy	
decoded_dat/c/dei/a/cla.dat	field	0	1	kind	30
decoded_dat/c/dei/a/cla.dat	field	0	1	x	3231
decoded_dat/c/dei/a/cla.dat	field	0	1	y	3232
decoded_dat/c/dei/a/cla.dat	field	0	1	w	3430
decoded_dat/c/dei/a/cla.dat	field	0	1	h	3339
decoded_dat/c/dei/a/cla.dat	block	0	2	bdy	
decoded_dat/c/dei/a/cla.dat	field	0	2	kind	30
decoded_dat/c/dei/a/cla.dat	field	0	2	x	3231
decoded_dat/c/dei/a/cla.dat	field	0	2	y	313031303030
decoded_dat/c/dei/a/cla.dat	field	0	2	w	3430
decoded_dat/c/dei/a/cla.dat	field	0	2	h	3339
decoded_dat/c/dei/a/cla.dat	frame	1	1		666c79696e67
decoded_dat/c/dei/a/cla.dat	field	1	-1	pic	31
decoded_dat/c/dei/a/cla.dat	field	1	-1	state	33303030
decoded_dat/c/dei/a/cla.dat	field	1	-1	wait	31
decoded_dat/c/dei/a/cla.dat	field	1	-1	next	32
decoded_dat/c/dei/a/cla.dat	field	1	-1	centerx	3437
decoded_dat/c/dei/a/cla.dat	field	1	-1	centery	3433
decoded_dat/c/dei/a/cla.dat	field	1	-1	hit_a	37
decoded_dat/c/dei/a/cla.dat	field	1	-1	hit_d	31
decoded_dat/c/dei/a/cla.dat	field	1	-1	hit_Fa	3132
decoded_dat/c/dei/a/cla.dat	block	1	0	itr	
decoded_dat/c/dei/a/cla.dat	field	1	0	kind	30
decoded_dat/c/dei/a/cla.dat	field	1	0	x	3236
decoded_dat/c/dei/a/cla.dat	field	1	0	y	3234
decoded_dat/c/dei/a/cla.dat	field	1	0	w	3332
decoded_dat/c/dei/a/cla.dat	field	1	0	h	3232
decoded_dat/c/dei/a/cla.dat	field	1	0	dvx	34
decoded_dat/c/dei/a/cla.dat	field	1	0	fall	3230
decoded_dat/c/dei/a/cla.dat	field	1	0	vrest	3135
decoded_dat/c/dei/a/cla.dat	field	1	0	bdefend	3136
decoded_dat/c/dei/a/cla.dat	field	1	0	injury	3230
decoded_dat/c/dei/a/cla.dat	block	1	1	bdy	
decoded_dat/c/dei/a/cla.dat	field	1	1	kind	30
decoded_dat/c/dei/a/cla.dat	field	1	1	x	3231
decoded_dat/c/dei/a/cla.dat	field	1	1	y	3232
decoded_dat/c/dei/a/cla.dat	field	1	1	w	3430
decoded_dat/c/dei/a/cla.dat	field	1	1	h	3339
decoded_dat/c/dei/a/cla.dat	block	1	2	bdy	
decoded_dat/c/dei/a/cla.dat	field	1	2	kind	30
decoded_dat/c/dei/a/cla.dat	field	1	2	x	3231
decoded_dat/c/dei/a/cla.dat	field	1	2	y	313031303030
decoded_dat/c/dei/a/cla.dat	field	1	2	w	3430
decoded_dat/c/dei/a/cla.dat	field	1	2	h	3339
decoded_dat/c/dei/a/cla.dat	frame	2	2		666c79696e67
decoded_dat/c/dei/a/cla.dat	field	2	-1	pic	30
decoded_dat/c/dei/a/cla.dat	field	2	-1	state	33303030
decoded_dat/c/dei/a/cla.dat	field	2	-1	wait	31
decoded_dat/c/dei/a/cla.dat	field	2	-1	next	33
decoded_dat/c/dei/a/cla.dat	field	2	-1	centerx	3435
decoded_dat/c/dei/a/cla.dat	field	2	-1	centery	3434
decoded_dat/c/dei/a/cla.dat	field	2	-1	hit_a	37
