decoded_dat/c/gaa/a/san.dat	frame	0	0		476161726141
decoded_dat/c/gaa/a/san.dat	field	0	-1	pic	30
decoded_dat/c/gaa/a/san.dat	field	0	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	0	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	0	-1	next	31
decoded_dat/c/gaa/a/san.dat	field	0	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	0	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	0	0	bdy	
decoded_dat/c/gaa/a/san.dat	field	0	0	kind	30
decoded_dat/c/gaa/a/san.dat	field	0	0	x	3232
decoded_dat/c/gaa/a/san.dat	field	0	0	y	3237
decoded_dat/c/gaa/a/san.dat	field	0	0	w	3430
decoded_dat/c/gaa/a/san.dat	field	0	0	h	3437
decoded_dat/c/gaa/a/san.dat	frame	1	1		476161726141
decoded_dat/c/gaa/a/san.dat	field	1	-1	pic	31
decoded_dat/c/gaa/a/san.dat	field	1	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	1	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	1	-1	next	32
decoded_dat/c/gaa/a/san.dat	field	1	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	1	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	1	0	bdy	
decoded_dat/c/gaa/a/san.dat	field	1	0	kind	30
decoded_dat/c/gaa/a/san.dat	field	1	0	x	3232
decoded_dat/c/gaa/a/san.dat	field	1	0	y	3237
decoded_dat/c/gaa/a/san.dat	field	1	0	w	3430
decoded_dat/c/gaa/a/san.dat	field	1	0	h	3437
decoded_dat/c/gaa/a/san.dat	frame	2	2		476161726141
decoded_dat/c/gaa/a/san.dat	field	2	-1	pic	32
decoded_dat/c/gaa/a/san.dat	field	2	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	2	-1	wait	32
decoded_dat/c/gaa/a/san.dat	field	2	-1	next	33
decoded_dat/c/gaa/a/san.dat	field	2	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	2	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	2	0	itr	
decoded_dat/c/gaa/a/san.dat	field	2	0	kind	30
decoded_dat/c/gaa/a/san.dat	field	2	0	x	3232
decoded_dat/c/gaa/a/san.dat	field	2	0	y	3237
decoded_dat/c/gaa/a/san.dat	field	2	0	w	3535
decoded_dat/c/gaa/a/san.dat	field	2	0	h	3437
decoded_dat/c/gaa/a/san.dat	field	2	0	dvx	2d31
decoded_dat/c/gaa/a/san.dat	field	2	0	dvy	2d3130
decoded_dat/c/gaa/a/san.dat	field	2	0	fall	3530
decoded_dat/c/gaa/a/san.dat	field	2	0	vrest	3130
decoded_dat/c/gaa/a/san.dat	field	2	0	bdefend	3136
decoded_dat/c/gaa/a/san.dat	field	2	0	injury	3230
decoded_dat/c/gaa/a/san.dat	block	2	1	bdy	
decoded_dat/c/gaa/a/san.dat	field	2	1	kind	30
decoded_dat/c/gaa/a/san.dat	field	2	1	x	3232
decoded_dat/c/gaa/a/san.dat	field	2	1	y	3237
decoded_dat/c/gaa/a/san.dat	field	2	1	w	3430
decoded_dat/c/gaa/a/san.dat	field	2	1	h	3437
decoded_dat/c/gaa/a/san.dat	frame	3	3		476161726141
decoded_dat/c/gaa/a/san.dat	field	3	-1	pic	33
decoded_dat/c/gaa/a/san.dat	field	3	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	3	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	3	-1	next	34
decoded_dat/c/gaa/a/san.dat	field	3	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	3	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	3	0	bdy	
decoded_dat/c/gaa/a/san.dat	field	3	0	kind	30
decoded_dat/c/gaa/a/san.dat	field	3	0	x	3232
decoded_dat/c/gaa/a/san.dat	field	3	0	y	3237
decoded_dat/c/gaa/a/san.dat	field	3	0	w	3430
decoded_dat/c/gaa/a/san.dat	field	3	0	h	3437
decoded_dat/c/gaa/a/san.dat	frame	4	4		476161726141
decoded_dat/c/gaa/a/san.dat	field	4	-1	pic	31
decoded_dat/c/gaa/a/san.dat	field	4	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	4	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	4	-1	next	35
decoded_dat/c/gaa/a/san.dat	field	4	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	4	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	frame	5	5		476161726141
decoded_dat/c/gaa/a/san.dat	field	5	-1	pic	30
decoded_dat/c/gaa/a/san.dat	field	5	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	5	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	5	-1	next	31303030
decoded_dat/c/gaa/a/san.dat	field	5	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	5	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	frame	6	6		626c617374
decoded_dat/c/gaa/a/san.dat	field	6	-1	pic	39
decoded_dat/c/gaa/a/san.dat	field	6	-1	state	33303035
decoded_dat/c/gaa/a/san.dat	field	6	-1	wait	32
decoded_dat/c/gaa/a/san.dat	field	6	-1	next	31303030
decoded_dat/c/gaa/a/san.dat	field	6	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	6	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	frame	7	7		47616172615341
decoded_dat/c/gaa/a/san.dat	field	7	-1	pic	39
decoded_dat/c/gaa/a/san.dat	field	7	-1	state	33303030
decoded_dat/c/gaa/a/san.dat	field	7	-1	wait	32
decoded_dat/c/gaa/a/san.dat	field	7	-1	next	31303030
decoded_dat/c/gaa/a/san.dat	field	7	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	7	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	field	7	-1	dvy	353530
decoded_dat/c/gaa/a/san.dat	block	7	0	itr	
decoded_dat/c/gaa/a/san.dat	field	7	0	kind	30
decoded_dat/c/gaa/a/san.dat	field	7	0	x	33
decoded_dat/c/gaa/a/san.dat	field	7	0	y	38
decoded_dat/c/gaa/a/san.dat	field	7	0	w	3838
decoded_dat/c/gaa/a/san.dat	field	7	0	h	3634
decoded_dat/c/gaa/a/san.dat	field	7	0	zwidth	3230
decoded_dat/c/gaa/a/san.dat	field	7	0	dvx	3135
decoded_dat/c/gaa/a/san.dat	field	7	0	dvy	2d3135
decoded_dat/c/gaa/a/san.dat	field	7	0	fall	313030
decoded_dat/c/gaa/a/san.dat	field	7	0	vrest	3130
decoded_dat/c/gaa/a/san.dat	field	7	0	bdefend	3630
decoded_dat/c/gaa/a/san.dat	field	7	0	injury	3530
decoded_dat/c/gaa/a/san.dat	block	7	1	bdy	
decoded_dat/c/gaa/a/san.dat	field	7	1	kind	30
decoded_dat/c/gaa/a/san.dat	field	7	1	x	3232
decoded_dat/c/gaa/a/san.dat	field	7	1	y	3237
decoded_dat/c/gaa/a/san.dat	field	7	1	w	3430
decoded_dat/c/gaa/a/san.dat	field	7	1	h	3437
decoded_dat/c/gaa/a/san.dat	frame	8	10		686974696e67
decoded_dat/c/gaa/a/san.dat	field	8	-1	pic	32
decoded_dat/c/gaa/a/san.dat	field	8	-1	state	33303031
decoded_dat/c/gaa/a/san.dat	field	8	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	8	-1	next	3131
decoded_dat/c/gaa/a/san.dat	field	8	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	8	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	frame	9	11		686974696e67
decoded_dat/c/gaa/a/san.dat	field	9	-1	pic	33
decoded_dat/c/gaa/a/san.dat	field	9	-1	state	33303031
decoded_dat/c/gaa/a/san.dat	field	9	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	9	-1	next	31303030
decoded_dat/c/gaa/a/san.dat	field	9	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	9	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	9	0	opoint	
decoded_dat/c/gaa/a/san.dat	field	9	0	kind	31
decoded_dat/c/gaa/a/san.dat	field	9	0	x	3530
decoded_dat/c/gaa/a/san.dat	field	9	0	y	3730
decoded_dat/c/gaa/a/san.dat	field	9	0	action	353337
decoded_dat/c/gaa/a/san.dat	field	9	0	oid	343131
decoded_dat/c/gaa/a/san.dat	field	9	0	facing	30
decoded_dat/c/gaa/a/san.dat	frame	10	20		686974
decoded_dat/c/gaa/a/san.dat	field	10	-1	pic	32
decoded_dat/c/gaa/a/san.dat	field	10	-1	state	33303032
decoded_dat/c/gaa/a/san.dat	field	10	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	10	-1	next	3231
decoded_dat/c/gaa/a/san.dat	field	10	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	10	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	frame	11	21		686974
decoded_dat/c/gaa/a/san.dat	field	11	-1	pic	33
decoded_dat/c/gaa/a/san.dat	field	11	-1	state	33303032
decoded_dat/c/gaa/a/san.dat	field	11	-1	wait	31
decoded_dat/c/gaa/a/san.dat	field	11	-1	next	31303030
decoded_dat/c/gaa/a/san.dat	field	11	-1	centerx	3339
decoded_dat/c/gaa/a/san.dat	field	11	-1	centery	3732
decoded_dat/c/gaa/a/san.dat	block	11	0	opoint	
decoded_dat/c/gaa/a/san.dat	field	11	0	kind	31
decoded_dat/c/gaa/a/san.dat	field	11	0	x	3530
decoded_dat/c/gaa/a/san.dat	field	11	0	y	3730
decoded_dat/c/gaa/a/san.dat	field	11	0	action	353337
decoded_dat/c/gaa/a/san.dat	field	11	0	oid	343131
decoded_dat/c/gaa/a/san.dat	field	11	0	facing	30
decoded_dat/c/gaa/a/san.dat	frame	12	30		7265626f756e64696e67
