decoded_dat/c/kar/a/cha.dat	frame	0	0		636861696e
decoded_dat/c/kar/a/cha.dat	field	0	-1	pic	30
decoded_dat/c/kar/a/cha.dat	field	0	-1	state	33303032
decoded_dat/c/kar/a/cha.dat	field	0	-1	wait	30
decoded_dat/c/kar/a/cha.dat	field	0	-1	next	3437
decoded_dat/c/kar/a/cha.dat	field	0	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	0	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	0	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	frame	1	10		636861696e
decoded_dat/c/kar/a/cha.dat	field	1	-1	pic	30
decoded_dat/c/kar/a/cha.dat	field	1	-1	state	33303032
decoded_dat/c/kar/a/cha.dat	field	1	-1	wait	30
decoded_dat/c/kar/a/cha.dat	field	1	-1	next	3437
decoded_dat/c/kar/a/cha.dat	field	1	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	1	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	1	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	frame	2	20		636861696e
decoded_dat/c/kar/a/cha.dat	field	2	-1	pic	30
decoded_dat/c/kar/a/cha.dat	field	2	-1	state	33303032
decoded_dat/c/kar/a/cha.dat	field	2	-1	wait	30
decoded_dat/c/kar/a/cha.dat	field	2	-1	next	3437
decoded_dat/c/kar/a/cha.dat	field	2	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	2	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	2	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	frame	3	30		636861696e
decoded_dat/c/kar/a/cha.dat	field	3	-1	pic	30
decoded_dat/c/kar/a/cha.dat	field	3	-1	state	33303032
decoded_dat/c/kar/a/cha.dat	field	3	-1	wait	30
decoded_dat/c/kar/a/cha.dat	field	3	-1	next	3437
decoded_dat/c/kar/a/cha.dat	field	3	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	3	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	3	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	frame	4	40		7374616e64696e67
decoded_dat/c/kar/a/cha.dat	field	4	-1	pic	30
decoded_dat/c/kar/a/cha.dat	field	4	-1	state	3135
decoded_dat/c/kar/a/cha.dat	field	4	-1	wait	31
decoded_dat/c/kar/a/cha.dat	field	4	-1	next	3431
decoded_dat/c/kar/a/cha.dat	field	4	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	4	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	4	-1	centery	3839
decoded_dat/c/kar/a/cha.dat	frame	5	41		7374616e64696e67
decoded_dat/c/kar/a/cha.dat	field	5	-1	pic	31
decoded_dat/c/kar/a/cha.dat	field	5	-1	state	3135
decoded_dat/c/kar/a/cha.dat	field	5	-1	wait	31
decoded_dat/c/kar/a/cha.dat	field	5	-1	next	3432
decoded_dat/c/kar/a/cha.dat	field	5	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	5	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	5	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	block	5	0	opoint	
decoded_dat/c/kar/a/cha.dat	field	5	0	kind	31
decoded_dat/c/kar/a/cha.dat	field	5	0	x	3630
decoded_dat/c/kar/a/cha.dat	field	5	0	y	3339
decoded_dat/c/kar/a/cha.dat	field	5	0	action	373037
decoded_dat/c/kar/a/cha.dat	field	5	0	oid	333134
decoded_dat/c/kar/a/cha.dat	field	5	0	facing	30
decoded_dat/c/kar/a/cha.dat	block	5	1	itr	
decoded_dat/c/kar/a/cha.dat	field	5	1	kind	30
decoded_dat/c/kar/a/cha.dat	field	5	1	x	3534
decoded_dat/c/kar/a/cha.dat	field	5	1	y	3730
decoded_dat/c/kar/a/cha.dat	field	5	1	w	3831
decoded_dat/c/kar/a/cha.dat	field	5	1	h	3236
decoded_dat/c/kar/a/cha.dat	field	5	1	dvx	3330
decoded_dat/c/kar/a/cha.dat	field	5	1	dvy	2d3130
decoded_dat/c/kar/a/cha.dat	field	5	1	fall	3730
decoded_dat/c/kar/a/cha.dat	field	5	1	vrest	3330
decoded_dat/c/kar/a/cha.dat	field	5	1	bdefend	3630
decoded_dat/c/kar/a/cha.dat	field	5	1	injury	3735
decoded_dat/c/kar/a/cha.dat	frame	6	42		7374616e64696e67
decoded_dat/c/kar/a/cha.dat	field	6	-1	pic	32
decoded_dat/c/kar/a/cha.dat	field	6	-1	state	3135
decoded_dat/c/kar/a/cha.dat	field	6	-1	wait	31
decoded_dat/c/kar/a/cha.dat	field	6	-1	next	3433
decoded_dat/c/kar/a/cha.dat	field	6	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	6	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	6	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	block	6	0	itr	
decoded_dat/c/kar/a/cha.dat	field	6	0	kind	30
decoded_dat/c/kar/a/cha.dat	field	6	0	x	3534
decoded_dat/c/kar/a/cha.dat	field	6	0	y	3537
decoded_dat/c/kar/a/cha.dat	field	6	0	w	313439
decoded_dat/c/kar/a/cha.dat	field	6	0	h	3339
decoded_dat/c/kar/a/cha.dat	field	6	0	dvx	3330
decoded_dat/c/kar/a/cha.dat	field	6	0	dvy	2d3130
decoded_dat/c/kar/a/cha.dat	field	6	0	fall	3730
decoded_dat/c/kar/a/cha.dat	field	6	0	vrest	3330
decoded_dat/c/kar/a/cha.dat	field	6	0	bdefend	3630
decoded_dat/c/kar/a/cha.dat	field	6	0	injury	3735
decoded_dat/c/kar/a/cha.dat	frame	7	43		7374616e64696e67
decoded_dat/c/kar/a/cha.dat	field	7	-1	pic	33
decoded_dat/c/kar/a/cha.dat	field	7	-1	state	3135
decoded_dat/c/kar/a/cha.dat	field	7	-1	wait	31
decoded_dat/c/kar/a/cha.dat	field	7	-1	next	3434
decoded_dat/c/kar/a/cha.dat	field	7	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	7	-1	centerx	3630
decoded_dat/c/kar/a/cha.dat	field	7	-1	centery	3930
decoded_dat/c/kar/a/cha.dat	block	7	0	itr	
decoded_dat/c/kar/a/cha.dat	field	7	0	kind	30
decoded_dat/c/kar/a/cha.dat	field	7	0	x	3534
decoded_dat/c/kar/a/cha.dat	field	7	0	y	3537
decoded_dat/c/kar/a/cha.dat	field	7	0	w	313439
decoded_dat/c/kar/a/cha.dat	field	7	0	h	3339
decoded_dat/c/kar/a/cha.dat	field	7	0	dvx	3330
decoded_dat/c/kar/a/cha.dat	field	7	0	dvy	2d3130
decoded_dat/c/kar/a/cha.dat	field	7	0	fall	3730
decoded_dat/c/kar/a/cha.dat	field	7	0	vrest	3330
decoded_dat/c/kar/a/cha.dat	field	7	0	bdefend	3630
decoded_dat/c/kar/a/cha.dat	field	7	0	injury	3735
decoded_dat/c/kar/a/cha.dat	frame	8	44		7374616e64696e67
decoded_dat/c/kar/a/cha.dat	field	8	-1	pic	34
decoded_dat/c/kar/a/cha.dat	field	8	-1	state	3135
decoded_dat/c/kar/a/cha.dat	field	8	-1	wait	31
decoded_dat/c/kar/a/cha.dat	field	8	-1	next	3435
decoded_dat/c/kar/a/cha.dat	field	8	-1	dvx	353530
decoded_dat/c/kar/a/cha.dat	field	8	-1	centerx	3539
decoded_dat/c/kar/a/cha.dat	field	8	-1	centery	3930
